ArtistId	ArtistName	Amount	ImageURL
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
90	Iron Maiden	0.99	https://therockrevival.com/wp-content/uploads/2015/06/Iron-Maiden-300x213.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
22	Led Zeppelin	0.99	https://cdn.cnn.com/cnn/interactive/2018/10/entertainment/led-zeppelin-cnnphotos/media/01.jpg
50	Metallica	0.99	https://images6.fanpop.com/image/photos/32400000/Metallica-metallica-32486435-2048-1329.jpg
50	Metallica	0.99	https://images6.fanpop.com/image/photos/32400000/Metallica-metallica-32486435-2048-1329.jpg
50	Metallica	0.99	https://images6.fanpop.com/image/photos/32400000/Metallica-metallica-32486435-2048-1329.jpg
50	Metallica	0.99	https://images6.fanpop.com/image/photos/32400000/Metallica-metallica-32486435-2048-1329.jpg
50	Metallica	0.99	https://images6.fanpop.com/image/photos/32400000/Metallica-metallica-32486435-2048-1329.jpg
50	Metallica	0.99	https://images6.fanpop.com/image/photos/32400000/Metallica-metallica-32486435-2048-1329.jpg
